song_id,artist_name,track_name,uri_id,release_date,explicit,type,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3o8bovLXjsxsFBTXajm1VA,Phoebe Ryan,Middle Finger,spotify:track:3o8bovLXjsxsFBTXajm1VA,2018-06-08,track,2020,11,21,False,51,2020-11-21 16:10,241893,0.704,0.664,-3.209,0.0468,0.141,0,0.107,0.533,99.963
5GtOa5Ypqj6MX4j7xhak0l,Cassie Steele,Games,spotify:track:5GtOa5Ypqj6MX4j7xhak0l,2014-08-12,track,2020,11,21,False,6,2020-11-21 16:11,39460,0.554,0.783,-2.979,0.0405,0.167,1.29e-05,0.0703,0.462,140.042
4n4GKfWX79vaQF7NY7VZFW,Chløë Black,Waterbed,spotify:track:4n4GKfWX79vaQF7NY7VZFW,2017-10-26,track,2020,11,21,True,38,2020-11-21 16:14,191250,0.64,0.545,-7.893,0.0439,0.015,0.0288,0.159,0.0725,127.942
0Wes7TZVfPo4M1TK5c3F8Y,Ashley Tisdale,Lemons,spotify:track:0Wes7TZVfPo4M1TK5c3F8Y,2020-05-29,track,2020,11,21,True,38,2020-11-21 16:17,159000,0.867,0.566,-5.91,0.0427,0.369,0.00185,0.275,0.82,119.987
5FuqMHyesm7ofmkMFYD7eY,Emily Osment,Truth Or Dare,spotify:track:5FuqMHyesm7ofmkMFYD7eY,2010-01-01,track,2020,11,21,False,51,2020-11-21 16:20,182480,0.562,0.747,-5.354,0.0345,3.79e-05,0,0.0858,0.703,137.008
2YyvWje3cEYyqgYhNUIaBJ,Lennon Stella,La Di Da,spotify:track:2YyvWje3cEYyqgYhNUIaBJ,2018-11-17,track,2020,11,21,False,65,2020-11-21 16:20,32991,0.689,0.679,-5.893,0.0517,0.195,0.00111,0.224,0.475,149.972
6YXG34IWbilypPwjBTOrUC,High School Musical Cast,Can I Have This Dance - Original Version,spotify:track:6YXG34IWbilypPwjBTOrUC,2008-01-01,track,2020,11,21,False,67,2020-11-21 16:20,17389,0.555,0.619,-5.246,0.0296,0.203,0,0.265,0.426,136.069
3DTqHfTGj1c6y2gDXsTez4,RAYE,Regardless,spotify:track:3DTqHfTGj1c6y2gDXsTez4,2020-11-20,track,2020,11,21,False,71,2020-11-21 16:24,197573,0.749,0.82,-6.114,0.0478,0.0205,0.000685,0.0775,0.534,120.066
3cZghnx0vGbhMgPtSSNKWG,Terror Jr,Wait,spotify:track:3cZghnx0vGbhMgPtSSNKWG,2020-11-20,track,2020,11,21,False,31,2020-11-21 16:27,0,0.629,0.47,-8.791,0.218,0.207,0.00412,0.0824,0.275,160.026
7IXhXCzOdm5lTASrprnNiq,Jónsi,Salt Licorice (with Robyn) [Thomas Gold Remix],spotify:track:7IXhXCzOdm5lTASrprnNiq,2020-11-06,track,2020,11,21,False,30,2020-11-21 16:27,176986,0.74,0.774,-7.416,0.0693,0.00453,0.135,0.11,0.548,128.009
4hvogg26QxhiwZejv9nNae,Jade Bird,Headstart,spotify:track:4hvogg26QxhiwZejv9nNae,2020-11-04,track,2020,11,21,False,55,2020-11-21 16:30,129854,0.536,0.704,-7.612,0.0417,0.0932,0,0.227,0.702,103.134
