song_id,track_name,album_name,uri_id,release_date,explicit,type,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
273dCMFseLcVsoSWx59IoE,Bad Blood,Bad Blood,spotify:track:273dCMFseLcVsoSWx59IoE,2014-10-27,False,track,66,0.652,0.802,-6.114,0.181,0.0871,6.45e-06,0.148,0.295,170.157
3AH4HFAmNvOhbjQDaJ36MV,not in a good way,lotus,spotify:track:3AH4HFAmNvOhbjQDaJ36MV,2020-11-20,False,track,13,0.514,0.423,-11.848,0.0291,0.238,0.0753,0.114,0.337,180.005
1eCTQhsNA31FcwyNcJcf86,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)","Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",spotify:track:1eCTQhsNA31FcwyNcJcf86,2020-08-13,False,track,70,0.702,0.616,-4.903,0.326,0.686,0,0.145,0.507,80.482
0kVDNmDSQE5jakfagbODGL,How Would You Feel (Paean),How Would You Feel (Paean),spotify:track:0kVDNmDSQE5jakfagbODGL,2017-03-17,False,track,23,0.597,0.384,-10.839,0.0346,0.762,7e-06,0.126,0.204,143.95
5YYW3yRktprLRr47WK219Y,Ella No Es Tuya - Remix,Ella No Es Tuya,spotify:track:5YYW3yRktprLRr47WK219Y,2021-02-03,False,track,78,0.585,0.611,-4.132,0.288,0.39,0,0.649,0.962,97.041
7xaZEMkGsrqrME6vWQzHGq,Underdog (Nicky Jam & Rauw Alejandro Remix),Underdog (Nicky Jam & Rauw Alejandro Remix),spotify:track:7xaZEMkGsrqrME6vWQzHGq,2021-05-14,False,track,47,0.689,0.814,-4.098,0.0595,0.16,4.86e-06,0.217,0.615,94.943
4U2GQlVHIerwX78jHpkOYN,10 Steps,10 Steps,spotify:track:4U2GQlVHIerwX78jHpkOYN,2021-09-03,False,track,56,0.248,0.837,-6.534,0.0515,0.102,0.00214,0.338,0.66,122.878
0v396p7e7OrpPwmpOEccft,Good Days Bad Days - Golden Days Remix,Good Days Bad Days,spotify:track:0v396p7e7OrpPwmpOEccft,2020-09-11,False,track,11,0.549,0.961,-7.698,0.0383,0.000283,0.245,0.371,0.881,98.024
5600nq7TiBraBX2jobyJ3l,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",Swan Song,spotify:track:5600nq7TiBraBX2jobyJ3l,2019-01-24,False,track,64,0.588,0.821,-6.54,0.216,0.00579,0.000275,0.208,0.509,188.098
3lWzVNe1yFZlkeBBzUuZYu,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Bella Ciao (Música Original de la Serie la Casa de Papel/ Money Heist),spotify:track:3lWzVNe1yFZlkeBBzUuZYu,2018-04-20,False,track,71,0.46,0.564,-10.329,0.0343,0.538,0,0.191,0.962,135.178
4TRB2659npMWRVONw4qGtZ,High Dive,High Dive,spotify:track:4TRB2659npMWRVONw4qGtZ,2021-05-14,False,track,52,0.581,0.725,-5.036,0.032,0.0359,2.38e-06,0.386,0.437,89.967
7cU3FyfeyL3g4P8N6evV37,Feeling Good,Ready to Go,spotify:track:7cU3FyfeyL3g4P8N6evV37,2019-05-24,False,track,24,0.724,0.574,-9.338,0.0426,0.0163,0.000311,0.0817,0.734,118.067
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,Dopamine,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,2015-10-16,False,track,84,0.611,0.797,-7.627,0.0533,0.00543,0.00137,0.26,0.518,120.041
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,TAKE TIME,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,2020-03-27,False,track,86,0.449,0.465,-8.964,0.0791,0.524,1.02e-06,0.303,0.543,89.087
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justice,spotify:track:4iJyoBOLtHqaGxP12qzhQI,2021-03-19,True,track,91,0.677,0.696,-6.181,0.119,0.321,0,0.42,0.464,90.03
1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),The Off-Season,spotify:track:1D3z6HTiQsNmZxjl7F7eoG,2021-05-14,True,track,81,0.597,0.587,-7.026,0.137,0.0622,0,0.214,0.0753,140.021
03m2VS3eYqKwbHvEykTYl5,shots in the dark,Still Here,spotify:track:03m2VS3eYqKwbHvEykTYl5,2021-04-16,True,track,72,0.58,0.651,-5.537,0.0459,0.0275,0,0.102,0.562,157.888
2WojSvH3qsX3ARiVwFSIVJ,Can I,Myself,spotify:track:2WojSvH3qsX3ARiVwFSIVJ,2019-06-07,True,track,50,0.806,0.41,-9.824,0.0363,0.36,0.00293,0.132,0.713,135.978
774sqQH3AwCP4qFdCZBl5l,hazel eyes,hazel eyes,spotify:track:774sqQH3AwCP4qFdCZBl5l,2021-07-28,False,track,31,0.382,0.356,-9.359,0.0355,0.577,0,0.127,0.39,85.849
3RasiWohReHWYM1FJ9d1ZD,Amor en Coma,Amor en Coma,spotify:track:3RasiWohReHWYM1FJ9d1ZD,2021-04-08,False,track,72,0.644,0.661,-4.877,0.451,0.369,0,0.0733,0.355,180.05
7bhpOnHyttMaBCg6WGCRzi,help herself (with BENEE),help herself (with BENEE),spotify:track:7bhpOnHyttMaBCg6WGCRzi,2021-04-30,False,track,65,0.592,0.837,-6.987,0.0375,0.45,0.0222,0.145,0.67,167.992
2imLYhuE0rBYnSrhXDOaRX,Ninja,Phoenix,spotify:track:2imLYhuE0rBYnSrhXDOaRX,2018-11-09,False,track,56,0.826,0.685,-5.982,0.0387,0.0307,0,0.0774,0.641,99.001
6zgxB5Rmku4Ez6J9a0TVUo,12345SEX,12345SEX,spotify:track:6zgxB5Rmku4Ez6J9a0TVUo,2020-03-27,True,track,54,0.916,0.468,-6.928,0.0471,0.0885,8.14e-05,0.159,0.567,108.033
0mjAU3yKR1QnXnHtjGJqTM,Rescue Me,Rescue Me,spotify:track:0mjAU3yKR1QnXnHtjGJqTM,2019-05-17,False,track,74,0.759,0.605,-7.737,0.0433,0.156,0,0.694,0.64,121.049
1sTLwB34FW4Yqvjsz5tset,Yesteryear,Yesteryear,spotify:track:1sTLwB34FW4Yqvjsz5tset,2020-10-02,False,track,55,0.693,0.814,-5.751,0.0597,0.116,0.000246,0.12,0.855,113.067
2MaUOIS8ZX6GjeU4LPYVhb,Deal with Me,Truth Serum,spotify:track:2MaUOIS8ZX6GjeU4LPYVhb,2021-05-07,True,track,5,0.658,0.451,-9.012,0.184,0.37,2.35e-06,0.183,0.31,126.015
6aXgxeYA03veaPyHHZQaj3,Until We Meet Again,Until We Meet Again,spotify:track:6aXgxeYA03veaPyHHZQaj3,2020-05-20,False,track,59,0.422,0.518,-5.862,0.0646,0.339,0,0.101,0.29,77.378
2OeqBq7sa3QaN5pj3WmVSd,Jenny,Chapter 1,spotify:track:2OeqBq7sa3QaN5pj3WmVSd,2019-04-05,True,track,41,0.718,0.539,-7.303,0.0444,0.6,0,0.0975,0.508,92.98
0tPQPaOKM32WgMSbPCYyRH,Dirty Sexy Money (feat. Charli XCX & French Montana),Dirty Sexy Money (feat. Charli XCX & French Montana),spotify:track:0tPQPaOKM32WgMSbPCYyRH,2017-11-02,True,track,61,0.721,0.873,-4.741,0.119,0.0789,0,0.0824,0.552,79.943
1BmaIHgkvLvZWv1kPmH0mb,Baby Let's Pretend,Baby Let's Pretend,spotify:track:1BmaIHgkvLvZWv1kPmH0mb,2021-08-20,False,track,23,0.503,0.78,-4.975,0.0509,0.00617,1.19e-06,0.35,0.61,144.207
6UMX0iTW6kpJ7UnVlHKi9y,Fight Like a Girl,Fight Like a Girl,spotify:track:6UMX0iTW6kpJ7UnVlHKi9y,2017-07-28,False,track,46,0.509,0.842,-4.611,0.102,0.205,0,0.185,0.356,149.843
6NG2IIXZfC5Notpz0GIODU,The Ketchup Song (Aserejé) - Spanish Version,Aserejé (The Ketchup Song),spotify:track:6NG2IIXZfC5Notpz0GIODU,2018-04-13,False,track,60,0.602,0.947,-5.642,0.115,0.00842,6.41e-05,0.123,0.883,184.976
3bCtqOUeJf4TSEHm8zo7OY,motel 6,Motel 6,spotify:track:3bCtqOUeJf4TSEHm8zo7OY,2021-01-06,False,track,27,0.881,0.331,-9.341,0.0822,0.497,3.45e-05,0.144,0.76,119.993
3oWZwdnnwsCwMukQbPsEiy,"5, 6, 7, 8",Step One,spotify:track:3oWZwdnnwsCwMukQbPsEiy,1998-09-14,False,track,63,0.71,0.994,-4.899,0.0362,0.00715,0.611,0.29,0.938,140.04
252ATSNy3iSruZ8z2msrbh,Human Nature,Lorelei Marcell,spotify:track:252ATSNy3iSruZ8z2msrbh,2021-08-20,False,track,22,0.852,0.691,-5.231,0.125,0.176,0,0.0849,0.916,110.012
2Nn40S6ZDlqSDbIJBcXZ1f,Know Me Too Well,Know Me Too Well,spotify:track:2Nn40S6ZDlqSDbIJBcXZ1f,2020-02-14,False,track,49,0.756,0.706,-4.384,0.0393,0.424,0,0.0635,0.799,122.925
4nZhS4vsnO50wnSyMJraBj,Upside Down (feat. Charlie Puth),Upside Down (feat. Charlie Puth),spotify:track:4nZhS4vsnO50wnSyMJraBj,2020-10-30,False,track,58,0.816,0.444,-9.635,0.0546,0.284,0.0243,0.225,0.566,120.022
1SgUjGzbmmMOsGFTVwQ59L,seaside_demo,seaside_demo,spotify:track:1SgUjGzbmmMOsGFTVwQ59L,2021-05-17,False,track,76,0.706,0.824,-7.959,0.0694,0.355,0.000133,0.111,0.86,94.98
3rfDjFBGWeDW88inQfLzmm,Nue,Sainte-Victoire,spotify:track:3rfDjFBGWeDW88inQfLzmm,2018-04-06,False,track,60,0.707,0.672,-5.503,0.112,0.17,0,0.101,0.961,132.058
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),Future Nostalgia,spotify:track:5nujrmhLynf4yMoMtj8AQF,2020-03-27,False,track,87,0.702,0.825,-3.787,0.0601,0.00883,0,0.0674,0.915,102.977
6zHyWsqTzT6Fympdy9KQDQ,Dontmakemefallinlove,Chiquito,spotify:track:6zHyWsqTzT6Fympdy9KQDQ,2018-05-04,False,track,69,0.387,0.904,-4.935,0.0738,0.37,0.425,0.0754,0.839,103.798
2KyS4sFuKvNYerKxHPyawL,dead end,dead end,spotify:track:2KyS4sFuKvNYerKxHPyawL,2021-04-27,False,track,41,0.607,0.745,-7.49,0.0322,3.8e-05,0.00725,0.098,0.438,153.008
7nAvzwClhnCWd1DnJ3Izq3,Blonde,Blonde,spotify:track:7nAvzwClhnCWd1DnJ3Izq3,2021-04-30,False,track,41,0.599,0.793,-2.337,0.0452,0.133,0,0.0714,0.711,89.948
5yaCquc7koPqtgj7v0lwHX,Waiting for Tonight,Dance Again...The Hits,spotify:track:5yaCquc7koPqtgj7v0lwHX,1999-06-01,False,track,62,0.695,0.945,-6.165,0.0418,0.00341,0.0727,0.103,0.84,125.013
2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),spotify:track:2JzZzZUQj3Qff7wapcbKjc,2015,False,track,82,0.689,0.481,-7.503,0.0815,0.369,1.03e-06,0.0649,0.283,80.025
6Et5KimMg3IXwD6lJPGmQw,Me Fije,Me Fije,spotify:track:6Et5KimMg3IXwD6lJPGmQw,2021-03-18,True,track,79,0.76,0.674,-4.039,0.0636,0.396,3.54e-05,0.0977,0.735,172.024
1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,Remember That Night?,spotify:track:1nYzjrdVQ8RpF93M0jPFW7,2020-11-06,False,track,79,0.679,0.61,-10.936,0.0305,0.585,9.51e-05,0.156,0.554,123.978
6yvWk1foReDykNoYd7n1Wc,Tu Fanático - Remix,Tu Fanático,spotify:track:6yvWk1foReDykNoYd7n1Wc,2021-04-29,False,track,55,0.713,0.505,-7.072,0.0674,0.0636,0,0.126,0.335,113.925
6qI0MU175Dk2DeoUjlrOpy,911,Chromatica,spotify:track:6qI0MU175Dk2DeoUjlrOpy,2020-05-29,False,track,69,0.789,0.813,-4.563,0.0374,0.0294,2.07e-06,0.519,0.42,116.007
4Lt6GXGzYsa1tgkv3nGSTm,Love Not War (The Tampa Beat),Love Not War (The Tampa Beat),spotify:track:4Lt6GXGzYsa1tgkv3nGSTm,2020-11-20,False,track,77,0.738,0.85,-3.049,0.0642,0.105,0,0.23,0.865,98.013
4uqh9bualXNHXXwO2wPorc,Daisies,Daisies,spotify:track:4uqh9bualXNHXXwO2wPorc,2020-05-15,False,track,66,0.639,0.546,-5.382,0.0407,0.0837,0,0.122,0.149,122.179
1qYM274Q2i3Ssu4zSdzRu9,"Jump Up, Super Star!","Jump Up, Super Star!",spotify:track:1qYM274Q2i3Ssu4zSdzRu9,2017-07-30,False,track,57,0.619,0.858,-2.312,0.223,0.029,0,0.164,0.588,104.753
69GQG5cXGUFq4dqCbExWui,Airplane Mode,Holo,spotify:track:69GQG5cXGUFq4dqCbExWui,2018-01-08,True,track,68,0.636,0.299,-13.717,0.198,0.88,0.114,0.108,0.0646,119.919
4JLBDUYSaOMPYND0iWeSWQ,Jenny (I Wanna Ruin Our Friendship),Jenny (I Wanna Ruin Our Friendship),spotify:track:4JLBDUYSaOMPYND0iWeSWQ,2020-12-04,False,track,74,0.668,0.798,-5.701,0.0334,0.00305,0.0144,0.277,0.575,133.928
0AUvWawuP0ibk4SQ3sIZjk,Daisy,Daisy,spotify:track:0AUvWawuP0ibk4SQ3sIZjk,2020-07-09,True,track,75,0.834,0.663,-6.143,0.133,0.235,0,0.372,0.774,121.876
0MMyJUC3WNnFS1lit5pTjk,"jealousy, jealousy",SOUR,spotify:track:0MMyJUC3WNnFS1lit5pTjk,2021-05-21,False,track,86,0.695,0.575,-6.334,0.116,0.198,0,0.0614,0.699,163.929
7tTRFVlFzk6yTnoMcParmi,JUST LIKE YOU,CLOUDS (THE MIXTAPE),spotify:track:7tTRFVlFzk6yTnoMcParmi,2021-03-26,False,track,73,0.775,0.757,-4.607,0.228,0.489,0,0.28,0.541,140.044
3o0leBKDR9aCHv5yd3OBLH,indica,parallel universe pt. 1,spotify:track:3o0leBKDR9aCHv5yd3OBLH,2021-03-26,False,track,45,0.616,0.729,-4.807,0.15,0.576,0,0.22,0.332,84.989
13tkOdNK5AW8AFgN8O7nFh,La Gozadera - The Official 2021 Conmebol Copa America (TM) Song,La Gozadera,spotify:track:13tkOdNK5AW8AFgN8O7nFh,2021-06-10,False,track,47,0.693,0.978,-3.281,0.0428,0.0826,0,0.16,0.844,95.008
27u7t9d7ZQoyjsCROHuZJ3,Tick Tock (feat. 24kGoldn),Tick Tock (feat. 24kGoldn),spotify:track:27u7t9d7ZQoyjsCROHuZJ3,2020-08-21,False,track,78,0.779,0.705,-3.895,0.0344,0.369,7.91e-06,0.124,0.946,101.022
60ynsPSSKe6O3sfwRnIBRf,Streets,Hot Pink,spotify:track:60ynsPSSKe6O3sfwRnIBRf,2019-11-07,True,track,85,0.749,0.463,-8.433,0.0842,0.21,0.0382,0.338,0.189,90.035
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),spotify:track:6cx06DFPPHchuUAcTxznu9,2020-07-03,False,track,85,0.734,0.874,-3.158,0.0662,0.168,1.14e-05,0.0489,0.905,122.953
5zEO3Q7oKFOGT2J4iONpW1,make me forget him,mystery boy,spotify:track:5zEO3Q7oKFOGT2J4iONpW1,2021-08-20,False,track,35,0.383,0.669,-7.681,0.121,0.627,3.36e-06,0.225,0.162,178.349
55RkK6omNq7GMgpQySZygP,Dreams,Dreams,spotify:track:55RkK6omNq7GMgpQySZygP,2020-05-29,False,track,46,0.574,0.67,-4.998,0.188,0.227,0,0.156,0.484,98.728
0k1WUmIRnG3xU6fvvDVfRG,Way 2 Sexy (with Future & Young Thug),Certified Lover Boy,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,2021-09-03,True,track,91,0.803,0.597,-6.035,0.141,0.000619,4.5e-06,0.323,0.331,136.008
3KCLfjq653JidMnfGDRUu2,Bare min,Morgan Sulele,spotify:track:3KCLfjq653JidMnfGDRUu2,2016-06-30,False,track,50,0.533,0.831,-5.023,0.0458,0.135,0,0.245,0.841,184.132
005lwxGU1tms6HGELIcUv9,I Kissed A Girl,One Of The Boys,spotify:track:005lwxGU1tms6HGELIcUv9,2008-06-17,False,track,70,0.699,0.76,-3.173,0.0677,0.00223,0,0.132,0.696,129.996
07wiTRlnyYjxGkYvORTdiV,Batshit,Treehouse,spotify:track:07wiTRlnyYjxGkYvORTdiV,2018-04-13,True,track,51,0.787,0.522,-6.88,0.0483,0.0101,0.00814,0.11,0.499,115.017
0ClPIeT6MSgfSgQ9ZrJbAq,Cheating on You,Cheating on You,spotify:track:0ClPIeT6MSgfSgQ9ZrJbAq,2019-10-01,False,track,81,0.749,0.535,-6.785,0.0336,0.0131,3.65e-05,0.0982,0.601,123.042
6KeweE0BlXx3AtjMKhBLaz,Feel Me,The Academy,spotify:track:6KeweE0BlXx3AtjMKhBLaz,2019-10-11,True,track,68,0.769,0.747,-4.56,0.127,0.12,7.48e-06,0.0417,0.807,81.034
5Jq958VQwRyQFujau4TMKD,No Drama,No Drama,spotify:track:5Jq958VQwRyQFujau4TMKD,2020-10-29,False,track,63,0.708,0.815,-4.164,0.0692,0.166,0,0.523,0.855,174.024
2dAHKe37uyUrB0v0PJrDDj,Body And Mind,if i could make it go quiet,spotify:track:2dAHKe37uyUrB0v0PJrDDj,2021-04-30,False,track,64,0.575,0.572,-5.928,0.0635,0.0718,0,0.0995,0.551,150.894
7o7CCSoey85v5TOEqaHq6O,My Octopus Teacher End Credits,My Octopus Teacher (Music from the Netflix Documentary),spotify:track:7o7CCSoey85v5TOEqaHq6O,2020-11-13,False,track,34,0.182,0.0284,-25.371,0.0421,0.992,0.726,0.0703,0.0348,83.125
6FmnMoph4yx7zjhuBcrHDv,Kenny,Kenny,spotify:track:6FmnMoph4yx7zjhuBcrHDv,2021-04-30,False,track,64,0.743,0.49,-10.845,0.0377,0.307,0.0393,0.108,0.394,120.028
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),Mood (feat. iann dior),spotify:track:4jPy3l0RUwlUI9T5XHBW2m,2021-03-26,True,track,88,0.701,0.716,-3.671,0.0361,0.174,0,0.324,0.732,91.007
20GrahbI4AzAOWxpYfDKkf,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",KHALED KHALED,spotify:track:20GrahbI4AzAOWxpYfDKkf,2021-04-30,True,track,72,0.757,0.721,-2.906,0.0691,0.00196,0,0.647,0.364,124.036
3gy83YfNaZOsAvkbVgD6IQ,Wake Up (feat. Madison Reyes),Julie and the Phantoms: Season 1 (From the Netflix Original Series),spotify:track:3gy83YfNaZOsAvkbVgD6IQ,2020-09-10,False,track,64,0.676,0.653,-4.729,0.039,0.101,0,0.101,0.181,129.978
2UCu2FoXFZpCT36lYzej4O,Something Stupid (feat. AWA),Something Stupid (feat. AWA),spotify:track:2UCu2FoXFZpCT36lYzej4O,2021-02-05,False,track,68,0.705,0.864,-5.13,0.0344,0.276,0.00037,0.0872,0.626,120.012
6WdPJFR1OEqiR4DhxM3Va4,Heels In Hand,Priscilla Block,spotify:track:6WdPJFR1OEqiR4DhxM3Va4,2021-04-30,False,track,33,0.564,0.751,-4.262,0.0542,0.0124,0,0.0888,0.4,120.071
7yCyhsU75MYdbeqRLhLY51,smiling when i die,smiling when i die,spotify:track:7yCyhsU75MYdbeqRLhLY51,2019-09-20,False,track,59,0.753,0.41,-10.636,0.132,0.817,0.00219,0.104,0.23,92.999
7qiZfU4dY1lWllzX7mPBI3,Shape of You,÷,spotify:track:7qiZfU4dY1lWllzX7mPBI3,2017-03-03,False,track,87,0.825,0.652,-3.183,0.0802,0.581,0,0.0931,0.931,95.977
2YMCSqTmBTtcYA8dyUCvbT,Spiral,Spiral: From The Book of Saw Soundtrack,spotify:track:2YMCSqTmBTtcYA8dyUCvbT,2021-04-30,True,track,68,0.814,0.659,-4.475,0.0811,0.00161,0.0254,0.499,0.13,88.521
7xfyuhuV0LaT8cQNFKlfFP,Never Change,Never Change,spotify:track:7xfyuhuV0LaT8cQNFKlfFP,2021-08-13,True,track,43,0.796,0.491,-7.724,0.192,0.046,0,0.105,0.476,143.917
3o8bovLXjsxsFBTXajm1VA,Middle Finger,Middle Finger,spotify:track:3o8bovLXjsxsFBTXajm1VA,2018-06-08,False,track,51,0.704,0.664,-3.209,0.0468,0.141,0,0.107,0.533,99.963
6QibTRZoT2eg0662PMEQk6,Spice Girls,Spice Girls,spotify:track:6QibTRZoT2eg0662PMEQk6,2021-07-01,False,track,44,0.849,0.657,-4.144,0.0744,0.352,0.00136,0.0821,0.91,145.995
5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),Shoot For The Stars Aim For The Moon,spotify:track:5rZlwNFl01HqLWBQGryKSm,2020-07-03,True,track,82,0.48,0.602,-6.335,0.368,0.487,0,0.0848,0.269,179.798
5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),Electricity (with Dua Lipa),spotify:track:5N4erncE7kuUccm7zEmwzk,2018-09-06,False,track,74,0.588,0.67,-6.439,0.0473,0.0104,3.33e-06,0.338,0.505,118.159
5inDa3sWj8zqJBOdj7Bjqc,"Hey Stupid, I Love You","Hey Stupid, I Love You",spotify:track:5inDa3sWj8zqJBOdj7Bjqc,2020-06-25,False,track,69,0.758,0.594,-9.63,0.426,0.218,5.32e-06,0.0798,0.869,91.864
5cpJFiNwYyWwFLH0V6B3N8,Del Mar,Enoc,spotify:track:5cpJFiNwYyWwFLH0V6B3N8,2020-09-04,True,track,78,0.759,0.636,-5.585,0.0369,0.0224,0.000143,0.166,0.536,109.976
3vAf3gMMtYSfa4DxD3hi9a,Told Me,Told Me,spotify:track:3vAf3gMMtYSfa4DxD3hi9a,2016-11-21,False,track,30,0.714,0.54,-7.011,0.0779,0.0541,5.39e-05,0.333,0.537,168.099
0Snbzbd74RLfL0i4nn1vU5,Favorito,Por Primera Vez,spotify:track:0Snbzbd74RLfL0i4nn1vU5,2020-03-26,False,track,73,0.611,0.851,-2.982,0.0598,0.229,0,0.232,0.823,178.032
6XiqdnMk2LLbmybmyx30jD,BOYSHIT,Life Support,spotify:track:6XiqdnMk2LLbmybmyx30jD,2021-02-26,True,track,65,0.638,0.699,-6.542,0.0892,0.0203,0,0.0879,0.57,121.122
6zFMeegAMYQo0mt8rXtrli,HOLIDAY,HOLIDAY,spotify:track:6zFMeegAMYQo0mt8rXtrli,2020-11-13,True,track,84,0.81,0.511,-6.924,0.164,0.12,0,0.0832,0.837,151.947
1TLgTsRiX4P55KUOOGjYHu,Somebody I Fucked Once,Somebody I Fucked Once,spotify:track:1TLgTsRiX4P55KUOOGjYHu,2021-05-14,True,track,68,0.424,0.701,-5.18,0.0332,0.00336,3.94e-05,0.0827,0.478,176.032
6ic8OlLUNEATToEFU3xmaH,Gimme More,Blackout,spotify:track:6ic8OlLUNEATToEFU3xmaH,2007-10-25,False,track,81,0.788,0.844,-3.131,0.0334,0.25,0.000678,0.0723,0.382,113.324
5tkpMXfQl06bnuhWpxjsKE,Chaotic,Chaotic,spotify:track:5tkpMXfQl06bnuhWpxjsKE,2021-05-14,True,track,41,0.496,0.398,-8.774,0.0395,0.515,0,0.107,0.429,138.377
53BHUFdQphHiZUUG3nx9zn,Bang!,Bang!,spotify:track:53BHUFdQphHiZUUG3nx9zn,2020-02-12,False,track,72,0.74,0.516,-6.233,0.0507,0.0183,0,0.0558,0.698,139.918
0IqCoZ168iRc9LqfrYgpZy,KESI,Mis Manos,spotify:track:0IqCoZ168iRc9LqfrYgpZy,2021-07-14,False,track,82,0.871,0.815,-4.439,0.0477,0.127,6.18e-06,0.094,0.823,122.959
5hslUAKq9I9CG2bAulFkHN,It's the Most Wonderful Time of the Year,The Andy Williams Christmas Album,spotify:track:5hslUAKq9I9CG2bAulFkHN,1963-11-24,False,track,85,0.24,0.598,-8.435,0.0369,0.766,0,0.117,0.776,201.629
4XWaUb7mKRcJR5RPp4IIDr,Easy (with Kacey Musgraves feat. Mark Ronson),Easy (with Kacey Musgraves feat. Mark Ronson),spotify:track:4XWaUb7mKRcJR5RPp4IIDr,2020-12-10,False,track,71,0.581,0.674,-7.09,0.033,0.00187,3.01e-06,0.128,0.488,143.005
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),Planet Her,spotify:track:748mdHapucXQri7IAO8yFK,2021-04-09,True,track,90,0.762,0.701,-3.541,0.0286,0.235,0.000158,0.123,0.742,110.968
5pfJsMwoRYKampPay8amX0,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",This Unruly Mess I've Made,spotify:track:5pfJsMwoRYKampPay8amX0,2016-02-26,True,track,68,0.828,0.609,-4.402,0.0694,0.0916,1.21e-06,0.291,0.707,109.725
2WlZuBDgLfT7Kc0admhFdg,BRABA,BRABA,spotify:track:2WlZuBDgLfT7Kc0admhFdg,2020-03-18,False,track,65,0.811,0.689,-5.113,0.0615,0.181,2.55e-05,0.0784,0.663,144.015
5nCthAh3jt4xKuLJAifAaR,Harleys In Hawaii,Harleys In Hawaii,spotify:track:5nCthAh3jt4xKuLJAifAaR,2019-10-16,False,track,81,0.722,0.757,-6.207,0.132,0.185,6.32e-06,0.126,0.721,140.094
0HBrtXJohbIW4IhPZ50GmH,The Bidding,Marvin's Marvelous Mechanical Museum,spotify:track:0HBrtXJohbIW4IhPZ50GmH,2005-10-24,False,track,73,0.538,0.607,-5.261,0.216,0.248,5.54e-06,0.0999,0.515,175.424
4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Back To You,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,2018-05-10,False,track,75,0.601,0.724,-4.856,0.0486,0.0945,1.68e-06,0.12,0.508,102.061
5KYcDLH4KmNTOt3vUZcQHo,Part Time Psycho (with Two Feet),Part Time Psycho (with Two Feet),spotify:track:5KYcDLH4KmNTOt3vUZcQHo,2021-03-12,False,track,48,0.624,0.769,-4.825,0.0874,0.158,0,0.627,0.666,137.984
4HGmqytdlTDcbE7Zx2VxAs,Black & Blue,Black & Blue,spotify:track:4HGmqytdlTDcbE7Zx2VxAs,2019-11-22,False,track,43,0.662,0.628,-8.598,0.0357,0.64,0.000794,0.092,0.567,141.996
5cF0dROlMOK5uNZtivgu50,Attention,Voicenotes,spotify:track:5cF0dROlMOK5uNZtivgu50,2018-05-11,False,track,82,0.775,0.613,-4.586,0.0542,0.109,2.33e-05,0.134,0.797,100.066
3enZCtoYULOF4vQTH4xiaL,Con Calma - Remix,Con Calma,spotify:track:3enZCtoYULOF4vQTH4xiaL,2021-12-03,False,track,0,0.736,0.868,-3.01,0.0454,0.165,1.67e-06,0.0419,0.613,94.026
15PyZh2osglPJlAXhO1UJc,Know My Name,Know My Name,spotify:track:15PyZh2osglPJlAXhO1UJc,2021-10-15,False,track,30,0.334,0.889,-5.906,0.378,0.00437,0.474,0.104,0.389,194.89
4i0blWH3Vc8Zp17urOhltG,Dead End,Dead End,spotify:track:4i0blWH3Vc8Zp17urOhltG,2019-01-11,True,track,46,0.62,0.433,-8.962,0.441,0.762,0,0.359,0.619,100.0
7HMmFQsKsljwTw8bS7lu19,Rare,Rare,spotify:track:7HMmFQsKsljwTw8bS7lu19,2020-01-10,False,track,68,0.838,0.545,-6.713,0.0706,0.208,8.01e-05,0.103,0.631,114.998
1sD32hk8V2vR4ME7M0rPT5,Tequila Sunrise,Tequila Sunrise,spotify:track:1sD32hk8V2vR4ME7M0rPT5,2019-09-13,False,track,55,0.784,0.855,-1.924,0.0584,0.121,0,0.0483,0.707,93.979
